illūstrō, illūstrāre ^ 13:49 Sōl est stēlla clārisma, quae lūce suā et terram et lūnam illūstrat ^ to shine ^ 1st conj. ^ transitive
nōminō, nōmināre ^ 13:17 Mēnsis September nōminātur ā numerō septem ^ to name ^ 1st conj. ^ transitive
incipiō, incipere ^ 13:86 Autumnus ā Septembrī incpit ^ to begin ^ 3rd conj.
operiō, operīre ^ 13:91 Hieme montēs et campī nive operiuntur ^ to cover ^ 4th conj.
